id,main_train_pts,aux_train_pts,relatedness,s_a,s_b,single_task,train_seed,validation-1/loss
rank-10-d9dd1fb5e573477b94b4ad135afc24af,1600,1600,0.0,0.03981071705534973,0.15848931924611134,True,3,1.8999252319335935
rank-10-8c6806aba5d748d6b48fc01b6909f643,3200,3200,0.25,2.51188643150958,0.6309573444801929,True,3,0.3190237283706665
rank-10-4c6aac0b587a4f298dad0bd292de958e,100,100,1.0,10.0,0.6309573444801929,False,3,2.3717541694641118
rank-10-624ca71ee8ab4da99fc8dcd8fdbc7abd,1600,1600,0.25,0.15848931924611134,2.51188643150958,False,2,1.1806495189666748
rank-10-94154eaa81454698a21e082c49750d06,800,800,0.25,0.01,10.0,False,1,2.413903951644897
rank-10-6ce6ae8bb9df4ebaa33bd687d3bef8aa,400,400,0.75,0.15848931924611134,0.03981071705534973,True,3,1.9268563985824585
rank-10-61090b6576254363a00863e8bd0e6760,800,800,0.5,0.15848931924611134,2.51188643150958,False,1,1.5888516902923584
rank-10-fcee9bf54d6a4967b54b53bee3ef4ee9,200,200,1.0,0.15848931924611134,2.51188643150958,False,4,2.2963976860046387
rank-10-ec86fe6cb8e84af88297aa6edb757401,3200,3200,0.25,0.6309573444801929,0.03981071705534973,False,2,0.48109078407287603
rank-10-72d7ddda38344fa0939ccb689499e501,100,100,0.0,2.51188643150958,0.01,True,3,2.385461568832397
rank-10-21f96c6eb5984eb3ad15076d61eb8f51,100,100,0.5,0.6309573444801929,10.0,True,0,2.396714687347412
rank-10-2253babfdf0c4dc48d52a063541ce27f,1600,1600,0.5,0.15848931924611134,0.6309573444801929,False,3,1.1741061210632324
rank-10-39e656a26ed34dfda155cb39615c8011,400,400,0.75,0.03981071705534973,0.6309573444801929,False,4,2.317591428756714
rank-10-d3dea4c45246491d918c606c81a83c00,800,800,0.25,0.15848931924611134,0.01,True,2,1.4342682361602783
rank-10-f83f41076d6f4db0a85ab45d66004b0e,1600,1600,1.0,0.01,10.0,True,3,2.235991954803467
rank-10-5b71ddb81bcb44ab94f4942c7a143092,1600,1600,0.25,0.6309573444801929,0.6309573444801929,True,2,0.6356929540634155
rank-10-07e909bd87ab4588b75f3ab46df291e3,1600,1600,1.0,0.01,0.6309573444801929,True,3,2.235991954803467
rank-10-45ff1906036c49799423fe530c0e2bc9,400,400,0.75,0.15848931924611134,2.51188643150958,False,4,1.8535468578338623
rank-10-1d2758e087a1473e9324bbd27b649dc7,400,400,1.0,0.15848931924611134,10.0,True,4,1.8790068626403809
rank-10-199b8331937f4f6cb7e4157ba5f084ea,100,100,0.75,0.03981071705534973,10.0,False,4,2.656721591949463
rank-10-488f4d325b8c46d59a7f566072ee48b4,400,400,1.0,0.03981071705534973,10.0,False,4,2.287294864654541
rank-10-7288585599084102978dedc99b14cb67,3200,3200,0.75,0.03981071705534973,0.03981071705534973,False,2,1.7617158889770508
rank-10-89b4447036d64a6e8a2370b920710a04,100,100,0.5,0.01,10.0,True,3,2.7003397941589355
rank-10-270f96cbab6f450aa6f306c44eb496d0,200,200,0.5,10.0,0.6309573444801929,False,0,2.165241241455078
rank-10-87d9c47b68ea48e585013616261f5dbc,3200,3200,0.0,0.6309573444801929,10.0,True,1,0.4879341721534729
rank-10-0dd24dda29014feea5624665444f0098,100,100,0.25,0.6309573444801929,0.03981071705534973,False,4,2.3682782649993896
rank-10-5bef5e45ae3447a0bfcb478c7591db78,800,800,0.75,0.01,0.01,False,3,2.389760971069336
rank-10-b7fc23c5399443baa2dcd48e50a62a9d,400,400,0.0,0.6309573444801929,10.0,True,3,1.6698403358459473
rank-10-b0fb74366f94469184808e94905da111,400,400,0.5,0.6309573444801929,0.15848931924611134,False,2,1.6013340950012207
rank-10-202cefdd35d84f95ab211ada5cb0d0a0,200,200,1.0,0.03981071705534973,2.51188643150958,False,4,2.5189228057861333
rank-10-af10c71ba951443aba47e8b01322cb2c,800,800,0.75,10.0,10.0,True,3,0.8874691724777222
rank-10-28f3786a9ff54db0b0dbe50783143c48,100,100,0.0,0.15848931924611134,10.0,True,3,2.49263072013855
rank-10-746ba7b88e7c41d7bf1e71bb6e1aa013,800,800,0.25,0.03981071705534973,0.03981071705534973,True,0,2.0659661293029785
rank-10-e985e64f61074786a0c4ef720338393c,400,400,1.0,10.0,2.51188643150958,False,1,1.2789812088012695
rank-10-4d5b3ff6105d42588ae2d4983b54c7e9,100,100,0.75,0.01,0.01,False,4,2.7303738594055176
rank-10-b7bf2f7000834167b64e1396c22e1445,1600,1600,0.75,0.03981071705534973,0.6309573444801929,True,2,1.9259499311447144
rank-10-b0f0a07d451947dba0ad964921462d09,800,800,1.0,2.51188643150958,0.01,True,0,1.0020461082458496
rank-10-4015091adc944b6b9b9ad042ff8eba60,1600,1600,1.0,0.03981071705534973,0.15848931924611134,True,0,1.8508589267730715
rank-10-1e4fc24fada648e9adf57944cde731be,1600,1600,0.75,0.15848931924611134,0.6309573444801929,False,3,1.1473824977874756
rank-10-33263d83ca8f48ccbffaeeda916de7f4,800,800,1.0,0.6309573444801929,2.51188643150958,False,4,1.0088194608688354
rank-10-deb703ccef914ab0b056b3b2cfc3927f,1600,1600,0.25,0.15848931924611134,0.6309573444801929,False,4,1.2009308338165283
rank-10-344496e80c794bb380541fe14069e781,800,800,0.25,0.15848931924611134,10.0,True,3,1.466173529624939
rank-10-9229bef952444040a45e07020587fc8c,400,400,0.5,0.01,0.03981071705534973,False,0,2.460977792739868
rank-10-c8eadb4c343c45a59112be9298623f4b,3200,3200,0.25,0.03981071705534973,0.03981071705534973,True,4,1.702899932861328
rank-10-a63da2f5de004b10a7270619cee4a4e8,400,400,0.5,10.0,0.01,True,1,1.4609893560409546
rank-10-15d260c2135d4e5d9007140240ea5081,800,800,1.0,2.51188643150958,0.6309573444801929,False,2,0.7473878860473633
rank-10-b836dd717ef649e582abd66357752e8e,200,200,0.75,2.51188643150958,0.01,False,4,1.9511797428131104
rank-10-1e5c8b39c71a47c59a1be00ed21c1b47,3200,3200,0.5,10.0,0.6309573444801929,True,2,0.3108387589454651
rank-10-6cc6adb658d449d09c08dcc1f2b2b59c,1600,1600,0.5,0.01,0.01,False,4,2.2661190032958984
rank-10-63b562ee5b354634a775c3e18d380655,100,100,0.5,0.6309573444801929,0.01,False,2,2.4042372703552246
rank-10-9952c328249744e2bd25578311afc5be,800,800,0.25,10.0,0.03981071705534973,False,2,0.9822136163711548
rank-10-34969dea078a45a0b29435b3f8120468,400,400,0.0,10.0,0.03981071705534973,False,4,1.5007674694061282
rank-10-8419a1f32e2242358dcd9aa7dc5e0e41,1600,1600,1.0,2.51188643150958,0.6309573444801929,True,0,0.6692956686019897
rank-10-da3b0c85d83441129e8a2ef31e0a9b96,1600,1600,0.0,0.01,0.01,True,0,2.199789524078369
rank-10-9bb88eff3f27410794189d390aadd1cc,800,800,0.0,10.0,0.03981071705534973,False,1,0.9498427510261536
rank-10-c17375d13ccb4145b64f3ec6bd74effd,200,200,0.5,0.03981071705534973,0.6309573444801929,False,0,2.5054588317871094
rank-10-2c0a18a81436413b8129e9c2fc05efa9,3200,3200,1.0,10.0,0.03981071705534973,False,2,0.3079838752746582
rank-10-5e2145db413848c78f8dc8b92ff39d2b,200,200,0.5,0.6309573444801929,0.6309573444801929,True,0,2.1204602718353267
rank-10-d115cacb37e54b2993d421b41b10a13c,100,100,0.5,10.0,0.6309573444801929,False,1,2.442842960357666
rank-10-aef5d71efa4d43ddb86e4e924ffe5fd9,800,800,0.25,10.0,0.6309573444801929,True,1,0.9361144304275512
rank-10-c9050f54ec954662851834ee02c643d4,100,100,0.5,0.03981071705534973,0.03981071705534973,True,3,2.6861467361450195
rank-10-f2ec743d3c464940a076509b619cf686,3200,3200,0.5,0.15848931924611134,2.51188643150958,True,0,1.0178275108337402
rank-10-6568f568f379464ca59c330948985011,3200,3200,0.75,2.51188643150958,0.6309573444801929,True,4,0.3339487314224243
rank-10-160a07625d8a4ef08abd0d1bac0848ff,1600,1600,0.0,0.03981071705534973,0.6309573444801929,True,1,1.924023151397705
rank-10-2ed4be0625da4af3b0ce8baaac66717e,400,400,0.25,0.01,10.0,True,2,2.5837836265563965
rank-10-e4a76229c6e34112ba82b46baf77fdff,3200,3200,0.75,0.03981071705534973,0.15848931924611134,True,2,1.7827212810516355
rank-10-6c3d58535f734326815e200e90777b56,100,100,0.0,0.15848931924611134,10.0,False,3,2.496239423751831
rank-10-5d4ef63d8530401997be8bef96486eda,400,400,0.0,10.0,0.6309573444801929,False,0,1.625199556350708
rank-10-3b9e29c120734c459040d252f4eaf044,200,200,0.75,0.6309573444801929,0.03981071705534973,False,0,2.137622117996216
rank-10-ebe8939e45114f6fba9ded9866be292e,3200,3200,0.5,2.51188643150958,0.01,True,1,0.3918759822845459
rank-10-c0607b21b2d14936870ee9ea9bcbc3a9,3200,3200,0.0,0.03981071705534973,0.15848931924611134,True,2,1.7827212810516355
rank-10-8ecfc0dfd3db495ca4fdd7a23fbb8858,200,200,0.0,0.15848931924611134,0.6309573444801929,False,1,2.305678367614746
rank-10-9961a2942f4f44a09a88d0699be463a7,800,800,0.75,10.0,0.15848931924611134,True,3,0.8874690532684326
rank-10-838f52a1eb9a4d5db3172d723e612b5f,800,800,0.75,0.6309573444801929,0.03981071705534973,False,3,0.940222442150116
rank-10-8c9307a97d3c4b9d8163f8d0fa73438b,400,400,0.0,0.01,0.6309573444801929,True,1,2.532068252563477
rank-10-47409f7b8cf74a2ea270734611a0bc0e,200,200,0.0,2.51188643150958,10.0,False,4,1.9847862720489504
rank-10-49a89741530d421f94036ebf70c135c3,400,400,0.5,10.0,0.6309573444801929,True,1,1.4609893560409546
rank-10-84751d95aedf4c0795645c8d18759a61,3200,3200,0.25,0.15848931924611134,0.6309573444801929,False,4,1.0632920265197754
rank-10-24f0077da4884daeb7cefd6d61334b9a,400,400,0.75,2.51188643150958,2.51188643150958,True,2,1.5153181552886963
rank-10-67ebb73db9ab47448c2e4351a9d7b58c,100,100,0.0,0.15848931924611134,0.6309573444801929,True,4,2.513244152069092
rank-10-728add8044c741308fe8a71cc429cc04,1600,1600,0.25,2.51188643150958,10.0,False,3,0.577920138835907
rank-10-2890ca560ffa4ca08c4fe0156bb1a1c3,400,400,0.75,0.01,0.03981071705534973,True,2,2.5837836265563965
rank-10-db8c36bca1b949f4b053817726549377,200,200,0.75,0.03981071705534973,0.01,False,4,2.524040699005127
rank-10-ee2d89a5200c49e4a71cc06a236810ff,3200,3200,0.75,10.0,0.6309573444801929,False,2,0.3024803996086121
rank-10-d3a686ebecf24671b2843aa28375ca9a,100,100,0.0,0.15848931924611134,2.51188643150958,True,3,2.49263072013855
rank-10-7bea666decb84cea988d2297ec25ed2d,200,200,0.25,2.51188643150958,0.01,False,2,1.9780089855194087
rank-10-88b684ff1091492ca46e41f068d21bc4,3200,3200,0.5,0.01,0.01,True,3,2.1395611763000493
rank-10-72682b9c41944ea1a66477c5a3e3a6ea,800,800,1.0,0.6309573444801929,2.51188643150958,True,0,1.0477929115295408
rank-10-8b62e40742184e57a78dc36af601f7f4,200,200,0.5,0.01,10.0,True,0,2.6056060791015625
rank-10-02f8f0a20f58405fb243512367ce47ea,200,200,0.5,2.51188643150958,10.0,True,2,1.9104520082473757
rank-10-ef4c0264067b456580e4d8af40a2f531,3200,3200,0.75,0.15848931924611134,0.15848931924611134,True,1,1.0432579517364502
rank-10-02c4cfc37fe24e0e8514dd3ad026a366,200,200,1.0,0.15848931924611134,0.01,True,3,2.244107723236084
rank-10-99c0e0822eb94d9bb6d613e50a24c097,100,100,0.5,0.15848931924611134,10.0,True,1,2.520946979522705
rank-10-552b420de205466b9d3933b2a4ac6d01,3200,3200,0.25,0.6309573444801929,0.15848931924611134,False,1,0.4866304397583008
rank-10-c6471430eae64c0aa0c4bd9718a606fd,400,400,0.75,0.03981071705534973,0.01,False,4,2.3195371627807617
rank-10-a1c0b0989459482ea7eaf57ccdfcfb67,100,100,0.25,0.6309573444801929,2.51188643150958,True,2,2.393387794494629
rank-10-ab0ec2204efe438e8fa17afb846c6195,200,200,1.0,0.01,0.15848931924611134,True,1,2.662597179412842
rank-10-b6b40f234c7a45479f0d1613db28018c,200,200,1.0,0.03981071705534973,0.01,True,4,2.5204591751098637
rank-10-70fb7ca66fda4a638f999d93af0577d7,800,800,0.25,0.15848931924611134,0.01,False,0,1.4927351474761963
rank-10-fd03f888686a481db33fdcbd168b86c4,200,200,1.0,0.03981071705534973,2.51188643150958,False,3,2.5757527351379395
rank-10-891033c969f64ce49dcd99365ca2ba71,1600,1600,0.5,0.15848931924611134,0.01,True,2,1.1836016178131104
rank-10-6dde436ea68e45848e126ef4297a3955,100,100,0.5,0.03981071705534973,0.6309573444801929,False,2,2.6456990242004395
rank-10-aa540341fa574ea8976a98ddca100679,100,100,0.0,0.03981071705534973,0.15848931924611134,False,3,2.688196897506714
rank-10-c9b64646e3274e8eaad817e9c4773b89,800,800,0.75,0.03981071705534973,0.15848931924611134,False,2,2.050497531890869
rank-10-84f6bff0a78a487a8b1a7cbcdcf06d1e,400,400,0.5,2.51188643150958,0.15848931924611134,True,0,1.5887517929077148
rank-10-ab3603c5b7f94463b9e194ff94ed557a,200,200,0.25,0.01,2.51188643150958,False,3,2.6681060791015625
rank-10-07252645bdee4733b3364cd018e471cd,1600,1600,0.75,0.03981071705534973,2.51188643150958,False,1,1.8923294544219968
rank-10-a2944f89e3df43349ba1712beb1939df,1600,1600,1.0,0.15848931924611134,0.6309573444801929,False,3,1.1155288219451904
rank-10-d896e9de074647b2b79532d6e7ef8bfe,200,200,0.0,2.51188643150958,0.03981071705534973,False,3,2.0745491981506348
rank-10-547c1b97d54c413c87aacccdfb46d181,400,400,0.25,0.01,10.0,True,3,2.5685033798217773
rank-10-e9e0ffb01fe3409884f63ee24b38845b,400,400,0.5,10.0,0.01,False,0,1.623656988143921
rank-10-3d5656c53f1d42b188502bfd0f494a90,1600,1600,0.0,2.51188643150958,10.0,True,0,0.6692956686019897
rank-10-157e451a6da54cf68aa2c1fd4e45d39c,100,100,0.75,0.15848931924611134,0.03981071705534973,True,4,2.513244152069092
